Save Bit,FC State,Time,Pre-converted Accel X,Pre-converted Accel Y,Pre-converted Accel Z,Pre-converted Gyro X,Pre-converted Gyro Y,Pre-converted Gyro Z,Pre-converted Magnetometer X,Pre-converted Magnetometer Y,Pre-converted Magnetometer Z,Barometric Pressure,Barometric Temperature,Unit Quaternion W,Unit Quaternion X,Unit Quaternion Y,Unit Quaternion Z,Roll Body Rate,Velocity,Velo X,Velo Y,Velo Z,Barometric Altitude,GPS Altitude (ft),GPS Speed (KmH),GPS UTC Time,GPS Longitude (deg),GPS Latitude (deg),GPS North/South,GPS East/West,GPS GLL Status,GPS RMC Status,Canard Feedback
1,3,2.3930,-0.1388,0.0144,9.9485,13.1014,-10.9346,-1.6236,-1.2893,1.7609,-60.7291,97075.1562,31.9792,0.7178,-0.0403,-0.6886,-0.0947,-1.6236,0.0000,0.0000,0.0000,0.0000,384.3233,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.4250,0.1053,-0.1101,9.8719,-5.3925,-10.6294,9.1188,-1.2264,1.9811,-59.9786,97077.6172,32.0389,0.7164,-0.0370,-0.6913,-0.0866,9.1188,0.0000,0.0000,0.0000,0.0000,384.1702,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.4570,-0.1866,0.0813,9.8384,6.9368,14.2733,10.9499,-1.2578,1.9811,-60.1807,97073.6484,31.9440,0.7181,-0.0513,-0.6873,-0.0967,10.9499,0.0000,0.0000,0.0000,0.0000,384.4189,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.4880,-0.1196,-0.1627,9.7236,16.3363,3.0426,9.6071,-1.2893,1.7295,-59.9209,97076.7969,32.0425,0.7203,-0.0366,-0.6883,-0.0785,9.6071,0.0000,0.0000,0.0000,0.0000,384.2508,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.5200,-0.1723,-0.1244,9.7332,-8.9937,21.0483,14.3069,-1.1635,1.8553,-60.8445,97081.1797,32.0941,0.7255,-0.0267,-0.6848,-0.0637,14.3069,0.0000,0.0000,0.0000,0.0000,383.9093,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.5510,-0.1579,-0.1818,9.8480,-8.7495,4.8127,-17.0047,-1.2264,1.7924,-59.1416,97079.4609,31.9132,0.7267,-0.0118,-0.6846,-0.0553,-17.0047,0.0000,0.0000,0.0000,0.0000,383.8412,0.0000,3.2000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.5820,-0.0670,-0.1483,9.9581,12.5521,-0.0092,16.8704,-1.3521,1.8238,-58.9684,97079.5938,31.9224,0.7273,-0.0002,-0.6853,-0.0370,16.8704,0.0000,0.0000,0.0000,0.0000,383.8404,0.0000,3.2000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.6140,-0.0191,0.0239,9.7906,18.1674,23.1235,-2.9053,-1.2893,1.7924,-61.9702,97075.5156,31.9319,0.7309,-0.0088,-0.6808,-0.0468,-2.9053,0.0000,0.0000,0.0000,0.0000,384.2308,0.0000,3.2000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.6460,-0.1196,0.0431,9.8193,9.8054,11.1604,-3.6378,-1.3207,1.8238,-61.6527,97079.0859,32.0135,0.7323,-0.0202,-0.6781,-0.0596,-3.6378,0.0000,0.0000,0.0000,0.0000,384.0024,0.0000,3.2000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.6770,0.0766,-0.1675,9.7332,-2.9511,-0.9857,-2.4170,-1.4465,2.0125,-61.7682,97079.4453,32.0016,0.7321,-0.0123,-0.6791,-0.0520,-2.4170,0.0000,0.0000,0.0000,0.0000,383.9535,0.0000,3.2000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.7090,-0.0239,0.1101,9.6040,9.3782,12.7474,-5.4078,-1.2264,2.0754,-59.4302,97072.7812,32.0570,0.7336,-0.0202,-0.6764,-0.0617,-5.4078,0.0000,0.0000,0.0000,0.0000,384.6414,0.0000,3.2000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.7410,-0.1340,-0.0048,9.7714,11.8196,19.9496,4.7242,-1.4150,1.8867,-61.9125,97074.9453,31.9780,0.7382,-0.0038,-0.6731,-0.0443,4.7242,0.0000,0.0000,0.0000,0.0000,384.3414,0.0000,3.2000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.7730,-0.0670,-0.1531,9.8001,17.8622,-0.4974,10.5837,-1.3207,1.7924,-60.2673,97080.7578,31.9033,0.7382,0.0100,-0.6740,-0.0265,10.5837,0.0000,0.0000,0.0000,0.0000,383.7084,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.8050,0.0048,0.0718,9.7092,-10.3975,10.7942,3.8087,-1.3836,2.0754,-59.3148,97074.2031,31.9129,0.7395,-0.0025,-0.6721,-0.0369,3.8087,0.0000,0.0000,0.0000,0.0000,384.3282,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.8350,-0.0144,0.1579,9.9820,11.7586,-16.0006,13.8186,-1.1635,1.6980,-60.5848,97078.9297,31.9185,0.7360,-0.0134,-0.6756,-0.0418,13.8186,0.0000,0.0000,0.0000,0.0000,383.8972,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.8670,-0.0479,-0.1436,9.5992,-17.7829,11.5877,14.0627,-1.2578,2.0439,-58.5066,97080.9844,32.0379,0.7383,-0.0075,-0.6737,-0.0303,14.0627,0.0000,0.0000,0.0000,0.0000,383.8561,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.8980,-0.1436,-0.1771,9.8815,3.5798,-4.9531,-5.1637,-1.2893,1.8553,-59.0839,97074.0234,31.9136,0.7374,0.0072,-0.6752,-0.0176,-5.1637,0.0000,0.0000,0.0000,0.0000,384.3456,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.9290,-0.0383,0.1005,9.6231,9.7444,-7.9438,-19.3240,-1.3207,2.0125,-59.9786,97078.5078,31.9613,0.7354,0.0007,-0.6769,-0.0312,-19.3240,0.0000,0.0000,0.0000,0.0000,383.9902,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.9600,0.0239,0.1196,9.6279,7.7913,17.0199,-17.2488,-1.1949,1.6980,-58.7086,97080.5859,31.9448,0.7378,-0.0034,-0.6737,-0.0417,-17.2488,0.0000,0.0000,0.0000,0.0000,383.7761,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,2.9920,-0.1675,0.1196,9.8432,14.2000,12.1981,-19.2020,-1.3521,1.6980,-61.1909,97074.2266,32.0755,0.7391,-0.0108,-0.6711,-0.0561,-19.2020,0.0000,0.0000,0.0000,0.0000,384.5310,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.0240,0.0574,0.0479,9.8719,19.0829,9.1463,-20.2396,-1.1635,1.8553,-61.0755,97079.9141,32.0108,0.7398,-0.0077,-0.6701,-0.0605,-20.2396,0.0000,0.0000,0.0000,0.0000,383.9218,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.0550,0.1436,0.0000,9.7571,-9.8482,-9.0425,5.8228,-1.4150,1.7295,-60.2961,97073.6172,31.9994,0.7377,-0.0107,-0.6724,-0.0599,5.8228,0.0000,0.0000,0.0000,0.0000,384.4917,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.0870,0.1579,-0.1483,9.6997,-13.0831,-7.8218,7.8981,-1.1320,1.9811,-59.7766,97078.5000,32.0562,0.7362,-0.0095,-0.6745,-0.0544,7.8981,0.0000,0.0000,0.0000,0.0000,384.1096,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.1190,-0.0718,-0.1436,9.9963,-16.2570,18.7900,-10.1686,-1.4779,1.8238,-61.1043,97076.8594,32.0381,0.7397,0.0018,-0.6713,-0.0468,-10.1686,0.0000,0.0000,0.0000,0.0000,384.2391,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.1500,0.0622,-0.0431,9.5992,10.4768,-12.8878,16.0769,-1.3836,2.0754,-59.4591,97073.8594,31.9981,0.7371,0.0050,-0.6748,-0.0365,16.0769,0.0000,0.0000,0.0000,0.0000,384.4675,0.0000,3.2000,134733.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.1820,-0.1196,0.0957,9.6231,-5.6977,8.5359,6.7994,-1.2893,2.0754,-58.8818,97077.6953,31.9849,0.7381,-0.0110,-0.6728,-0.0493,6.7994,0.0000,0.0000,0.0000,0.0000,384.0950,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.2140,0.0670,-0.1196,9.8911,-5.2094,13.7240,-5.3468,-1.2893,1.7295,-59.1993,97072.6562,32.0697,0.7404,-0.0035,-0.6707,-0.0435,-5.3468,0.0000,0.0000,0.0000,0.0000,384.6699,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.2460,-0.1053,0.1818,9.9820,-13.2052,-5.3803,-12.1218,-1.1635,1.8553,-60.1807,97072.6641,31.9382,0.7385,-0.0165,-0.6714,-0.0600,-12.1218,0.0000,0.0000,0.0000,0.0000,384.5031,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.2770,0.1436,-0.0479,9.6470,-13.6324,21.4755,-4.3702,-1.3521,1.7924,-60.4693,97082.0000,32.0699,0.7419,-0.0155,-0.6676,-0.0601,-4.3702,0.0000,0.0000,0.0000,0.0000,383.8028,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.3100,-0.1914,0.0718,9.9916,17.3129,-3.8544,7.4708,-1.1320,1.8553,-59.3148,97077.1250,32.0634,0.7404,-0.0275,-0.6680,-0.0690,7.4708,0.0000,0.0000,0.0000,0.0000,384.2462,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.3410,-0.0383,-0.1340,9.6709,5.5940,13.6019,-20.2396,-1.3521,1.8553,-59.3436,97074.5859,31.9696,0.7430,-0.0106,-0.6665,-0.0601,-20.2396,0.0000,0.0000,0.0000,0.0000,384.3637,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.3730,-0.0909,-0.0670,9.6375,-16.9284,18.4237,16.8093,-1.1949,1.9496,-58.1025,97079.6172,32.0585,0.7469,-0.0030,-0.6633,-0.0460,16.8093,0.0000,0.0000,0.0000,0.0000,384.0096,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.4050,-0.1818,-0.1483,9.7954,-4.1108,7.1321,8.3253,-1.1949,1.8238,-59.5168,97072.8047,32.0074,0.7485,0.0084,-0.6624,-0.0314,8.3253,0.0000,0.0000,0.0000,0.0000,384.5770,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.4360,0.1771,0.0622,9.8719,-1.6693,12.8084,-14.1360,-1.3521,2.0439,-58.2468,97081.7188,32.0172,0.7500,0.0082,-0.6604,-0.0363,-14.1360,0.0000,0.0000,0.0000,0.0000,383.7622,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.4680,-0.1483,0.0766,9.7667,16.0922,-9.3477,17.4197,-1.1635,1.9811,-60.5848,97075.9922,32.0630,0.7479,-0.0058,-0.6624,-0.0436,17.4197,0.0000,0.0000,0.0000,0.0000,384.3517,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.5000,-0.1627,0.1627,9.6709,12.6131,-0.5585,-9.7414,-1.1949,1.7924,-60.0364,97077.8984,32.0386,0.7469,-0.0146,-0.6624,-0.0559,-9.7414,0.0000,0.0000,0.0000,0.0000,384.1441,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.5320,-0.1436,-0.1005,9.6183,10.1717,-2.0844,-3.1495,-1.2893,1.7609,-61.1043,97073.9297,31.9278,0.7468,0.0018,-0.6637,-0.0409,-3.1495,0.0000,0.0000,0.0000,0.0000,384.3727,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.5630,-0.1962,0.1723,9.8049,-13.3883,2.0050,-13.7697,-1.1949,1.7609,-58.0736,97072.5000,32.0537,0.7463,-0.0120,-0.6629,-0.0591,-13.7697,0.0000,0.0000,0.0000,0.0000,384.6642,0.0000,3.2000,134734.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,3.5950,-0.1196,-0.0526,9.8528,-2.4018,14.3343,16.7483,-1.2578,1.7924,-60.9600,97075.1016,31.9215,0.7496,-0.0010,-0.6606,-0.0420,16.7483,0.0000,0.0000,0.0000,0.0000,384.2558,0.0000,3.2000,34138.0000,-105.1125,39.8980,b'N',b'W',b'A',b'A',0.0000
1,3,3.6260,0.1675,-0.0574,9.7571,-9.4820,-0.7416,-14.2580,-1.2264,1.9182,-60.4693,97076.0391,31.9689,0.7486,0.0020,-0.6615,-0.0435,-14.2580,0.0000,0.0000,0.0000,0.0000,384.2280,0.0000,3.2000,34138.0000,-105.1125,39.8980,b'N',b'W',b'A',b'A',0.0000
1,3,3.6580,-0.1771,-0.0861,9.8959,8.0354,-0.6806,6.3722,-1.2578,2.0439,-60.3827,97075.5781,31.9529,0.7487,0.0166,-0.6622,-0.0267,6.3722,0.0000,0.0000,0.0000,0.0000,384.2511,0.0000,3.2000,34138.0000,-105.1125,39.8980,b'N',b'W',b'A',b'A',0.0000
1,3,3.6900,0.0670,0.0191,9.6709,12.4300,-10.3243,-7.5441,-1.1006,1.7924,-58.4200,97075.0078,32.0044,0.7459,0.0181,-0.6652,-0.0275,-7.5441,0.0000,0.0000,0.0000,0.0000,384.3685,0.0000,3.2000,34138.0000,-105.1125,39.8980,b'N',b'W',b'A',b'A',0.0000
1,3,3.7220,-0.1866,-0.1244,9.6805,13.1624,11.7708,-5.2857,-1.1635,2.0439,-61.1909,97080.3750,31.9260,0.7477,0.0357,-0.6629,-0.0123,-5.2857,0.0000,0.0000,0.0000,0.0000,383.7720,0.0000,3.2000,34138.0000,-105.1125,39.8980,b'N',b'W',b'A',b'A',0.0000
1,3,3.7540,-0.1818,-0.1866,9.9485,19.0829,6.2165,-21.7655,-1.2578,1.8553,-60.1807,97076.0312,32.0174,0.7479,0.0567,-0.6614,-0.0001,-21.7655,0.0000,0.0000,0.0000,0.0000,384.2902,0.0000,3.2000,34138.0000,-105.1125,39.8980,b'N',b'W',b'A',b'A',0.0000
1,3,3.7860,0.0526,0.1531,9.6518,-10.6416,-8.4932,9.2409,-1.3207,1.9811,-58.3334,97072.0391,32.0948,0.7462,0.0436,-0.6642,-0.0085,9.2409,0.0000,0.0000,0.0000,0.0000,384.7581,0.0000,3.2000,202725.0000,-114.0307,51.1504,b'N',b'W',b'A',b'A',0.0000
1,3,3.8180,-0.1148,0.0144,9.7954,10.0496,4.8737,14.0017,-1.4150,2.0439,-58.9973,97081.3984,32.0321,0.7473,0.0286,-0.6636,-0.0180,14.0017,0.0000,0.0000,0.0000,0.0000,383.8108,0.0000,3.2000,202725.0000,-114.0307,51.1504,b'N',b'W',b'A',b'A',0.0000
1,3,3.8500,0.1005,0.1483,9.6662,-6.7964,4.2023,16.0159,-1.4150,1.8238,-60.4693,97077.0000,32.0355,0.7476,0.0171,-0.6635,-0.0221,16.0159,0.0000,0.0000,0.0000,0.0000,384.2234,0.0000,3.2000,202725.0000,-114.0307,51.1504,b'N',b'W',b'A',b'A',0.0000
1,3,3.8820,0.0957,-0.1292,9.6231,-8.6274,7.8035,13.0251,-1.2264,1.8867,-59.2282,97078.0156,31.9768,0.7485,0.0192,-0.6626,-0.0143,13.0251,0.0000,0.0000,0.0000,0.0000,384.0549,0.0000,3.2000,202725.0000,-114.0307,51.1504,b'N',b'W',b'A',b'A',0.0000
1,3,3.9140,0.0239,0.1627,9.9054,-18.7594,-4.2206,2.4659,-1.1949,1.7295,-58.6798,97073.6953,31.9492,0.7473,0.0053,-0.6640,-0.0261,2.4659,0.0000,0.0000,0.0000,0.0000,384.4213,0.0000,3.2000,202725.0000,-114.0307,51.1504,b'N',b'W',b'A',b'A',0.0000
1,3,3.9450,-0.0287,-0.0239,9.6375,4.8615,0.1129,12.1096,-1.1320,2.0125,-61.3064,97075.0781,31.9806,0.7472,0.0176,-0.6643,-0.0091,12.1096,0.0000,0.0000,0.0000,0.0000,384.3323,0.0000,3.2000,202725.0000,-114.0307,51.1504,b'N',b'W',b'A',b'A',0.0000
1,3,3.9770,0.1723,0.1579,9.7714,8.4016,16.2875,6.1280,-1.2893,1.9496,-59.7766,97078.4531,31.9090,0.7495,0.0127,-0.6618,-0.0112,6.1280,0.0000,0.0000,0.0000,0.0000,383.9296,0.0000,3.2000,202725.0000,-114.0307,51.1504,b'N',b'W',b'A',b'A',0.0000
1,3,4.0080,0.1771,0.0479,9.9389,-14.6090,-2.9999,-5.6519,-1.3207,1.7924,-60.2384,97072.6328,31.9261,0.7483,0.0086,-0.6631,-0.0165,-5.6519,0.0000,0.0000,0.0000,0.0000,384.4909,0.0000,3.2000,134730.3594,12.5214,55.6720,b'N',b'E',b'A',b'A',0.0000
1,3,4.0400,-0.0239,-0.1531,9.7714,-10.7637,17.0199,-13.1594,-1.1006,1.8238,-59.2859,97073.2344,32.0873,0.7509,0.0197,-0.6600,-0.0102,-13.1594,0.0000,0.0000,0.0000,0.0000,384.6375,0.0000,3.2000,134730.3594,12.5214,55.6720,b'N',b'E',b'A',b'A',0.0000
1,3,4.0710,-0.0861,-0.0766,9.8671,12.0027,17.3251,-0.8301,-1.1006,1.9496,-59.8632,97074.8438,32.0487,0.7534,0.0357,-0.6565,0.0053,-0.8301,0.0000,0.0000,0.0000,0.0000,384.4397,0.0000,3.2000,134730.3594,12.5214,55.6720,b'N',b'E',b'A',b'A',0.0000
1,3,4.1030,-0.0287,-0.1866,9.6135,-11.5572,-2.5116,-15.0515,-1.1635,2.0439,-61.4795,97079.3984,31.9382,0.7522,0.0464,-0.6572,0.0108,-15.0515,0.0000,0.0000,0.0000,0.0000,383.8778,0.0000,3.2000,134730.3594,12.5214,55.6720,b'N',b'E',b'A',b'A',0.0000
1,3,4.1340,0.0766,-0.0287,9.6135,-7.7119,-4.8920,5.5787,-1.2893,2.0754,-61.2198,97075.7969,31.9425,0.7505,0.0455,-0.6591,0.0128,5.5787,0.0000,0.0000,0.0000,0.0000,384.2175,0.0000,3.2000,134730.3594,12.5214,55.6720,b'N',b'E',b'A',b'A',0.0000
1,3,4.1660,-0.1005,-0.1771,9.9246,10.3548,20.1938,6.5553,-1.2264,2.0754,-59.5457,97078.2344,32.0406,0.7529,0.0583,-0.6549,0.0283,6.5553,0.0000,0.0000,0.0000,0.0000,384.1146,0.0000,3.2000,134730.3594,12.5214,55.6720,b'N',b'E',b'A',b'A',0.0000
1,3,4.1970,0.1340,-0.0144,9.8528,-10.5196,10.3059,16.1379,-1.3521,1.7609,-58.6220,97080.8594,31.9121,0.7539,0.0529,-0.6541,0.0300,16.1379,0.0000,0.0000,0.0000,0.0000,383.7102,0.0000,3.2000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.2280,-0.1818,-0.0861,9.6422,-18.8815,15.4330,-19.7513,-1.1006,1.6980,-60.3539,97074.6016,31.9372,0.7559,0.0662,-0.6503,0.0366,-19.7513,0.0000,0.0000,0.0000,0.0000,384.3218,0.0000,3.2000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.2590,0.1531,-0.1818,9.6949,-10.8858,-2.0233,-15.9670,-1.1635,2.0125,-59.2282,97080.0078,32.0137,0.7548,0.0716,-0.6510,0.0367,-15.9670,0.0000,0.0000,0.0000,0.0000,383.9163,0.0000,3.2000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.2900,-0.1914,-0.1053,9.8384,-4.3549,0.5402,-13.8308,-1.3836,1.8553,-58.8241,97072.2969,32.0550,0.7537,0.0867,-0.6498,0.0466,-13.8308,0.0000,0.0000,0.0000,0.0000,384.6842,0.0000,3.2000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.3220,0.0861,0.0383,9.7044,-16.8063,-16.0616,11.2551,-1.4779,2.0125,-60.4116,97077.0234,31.9018,0.7506,0.0769,-0.6550,0.0417,11.2551,0.0000,0.0000,0.0000,0.0000,384.0530,0.0000,3.2000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.3530,-0.1196,-0.0526,9.7619,-18.2712,2.1271,-14.0139,-1.3207,1.7609,-58.6798,97077.7734,31.9865,0.7500,0.0893,-0.6535,0.0492,-14.0139,0.0000,0.0000,0.0000,0.0000,384.0898,0.0000,3.2000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.3850,0.1531,-0.0574,9.9676,15.2987,16.1654,-21.8265,-1.3836,1.7924,-61.2486,97073.1250,32.0270,0.7518,0.0966,-0.6504,0.0495,-21.8265,0.0000,0.0000,0.0000,0.0000,384.5718,0.0000,3.2000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.4160,0.1771,-0.0813,9.9676,-3.6225,19.7665,-3.2715,-1.1006,1.6980,-58.7952,97073.4688,31.9917,0.7545,0.0973,-0.6470,0.0507,-3.2715,0.0000,0.0000,0.0000,0.0000,384.4955,0.0000,2.6000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.4480,0.0431,0.0000,9.7762,-12.4117,4.3854,-5.5299,-1.2893,1.8867,-59.0839,97076.7109,32.0547,0.7549,0.0938,-0.6475,0.0466,-5.5299,0.0000,0.0000,0.0000,0.0000,384.2744,0.0000,2.6000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.4790,0.0431,-0.0813,9.8384,13.8338,-14.4137,16.0769,-1.4465,1.6980,-58.3045,97080.5234,32.0359,0.7503,0.0996,-0.6509,0.0582,16.0769,0.0000,0.0000,0.0000,0.0000,383.8968,0.0000,2.6000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.5100,-0.1436,0.0144,9.6135,-14.1207,-12.8878,2.5269,-1.4465,1.9811,-60.7291,97073.8750,32.0538,0.7498,0.0820,-0.6553,0.0416,2.5269,0.0000,0.0000,0.0000,0.0000,384.5366,0.0000,2.6000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.5420,-0.0191,0.0239,9.7236,6.6316,3.6530,8.3864,-1.2264,1.9182,-60.5559,97074.9375,32.0198,0.7510,0.0683,-0.6560,0.0314,8.3864,0.0000,0.0000,0.0000,0.0000,384.3951,0.0000,2.6000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.5740,-0.0526,0.0479,9.6183,-7.3457,4.8737,-4.1871,-1.3836,1.7609,-59.3148,97080.0703,31.9763,0.7526,0.0536,-0.6561,0.0158,-4.1871,0.0000,0.0000,0.0000,0.0000,383.8640,0.0000,2.6000,134731.3594,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.6060,0.1101,-0.1244,9.9628,-13.6324,12.4422,-2.4781,-1.1635,1.9182,-61.4507,97074.2109,32.0484,0.7540,0.0561,-0.6542,0.0185,-2.4781,0.0000,0.0000,0.0000,0.0000,384.4980,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.6370,-0.0431,0.1771,9.7092,-1.6693,-5.1972,11.0109,-1.3836,1.7924,-61.8259,97074.1875,31.9202,0.7531,0.0418,-0.6565,0.0091,11.0109,0.0000,0.0000,0.0000,0.0000,384.3385,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.6690,-0.1866,-0.1388,9.7667,-13.0220,15.9823,12.3537,-1.3836,1.9182,-58.9973,97077.3125,32.0968,0.7553,0.0503,-0.6531,0.0229,12.3537,0.0000,0.0000,0.0000,0.0000,384.2719,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.7010,0.1053,0.0670,9.8289,16.8856,21.7807,-19.0799,-1.1949,2.0125,-61.1620,97080.7578,32.0473,0.7584,0.0519,-0.6495,0.0179,-19.0799,0.0000,0.0000,0.0000,0.0000,383.8895,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.7320,0.1914,0.0813,9.5992,15.2377,-4.2817,-20.2396,-1.1320,2.0125,-59.7189,97080.6328,31.9390,0.7568,0.0546,-0.6512,0.0133,-20.2396,0.0000,0.0000,0.0000,0.0000,383.7646,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.7640,-0.1340,0.1579,9.7236,-16.5621,0.5402,-21.2161,-1.2264,1.8238,-60.7580,97075.2500,32.0226,0.7574,0.0414,-0.6516,-0.0074,-21.2161,0.0000,0.0000,0.0000,0.0000,384.3698,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.7960,-0.1005,0.1244,9.8624,-4.7822,14.7005,-14.9905,-1.2578,1.7295,-61.1043,97081.3203,32.0806,0.7598,0.0297,-0.6490,-0.0238,-14.9905,0.0000,0.0000,0.0000,0.0000,383.8790,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.8270,-0.0813,0.0718,9.6327,16.1532,18.9120,0.5737,-1.1006,1.8553,-58.9684,97074.3750,32.0606,0.7627,0.0194,-0.6456,-0.0338,0.5737,0.0000,0.0000,0.0000,0.0000,384.4989,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.8590,0.0526,0.1723,9.8241,12.5521,19.0951,4.9683,-1.4465,1.6980,-61.9702,97078.3828,32.0849,0.7652,0.0125,-0.6425,-0.0382,4.9683,0.0000,0.0000,0.0000,0.0000,384.1571,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
1,3,4.8910,-0.1483,-0.1101,9.9963,11.5145,-12.7657,1.0010,-1.4150,1.8553,-60.5270,97080.0625,32.0361,0.7627,0.0283,-0.6458,-0.0223,1.0010,0.0000,0.0000,0.0000,0.0000,383.9403,0.0000,2.6000,134732.0000,12.5216,55.6721,b'N',b'E',b'A',b'A',0.0000
