Save Bit,FC State,Time,Pre-converted Accel X,Pre-converted Accel Y,Pre-converted Accel Z,Pre-converted Gyro X,Pre-converted Gyro Y,Pre-converted Gyro Z,Pre-converted Magnetometer X,Pre-converted Magnetometer Y,Pre-converted Magnetometer Z,Barometric Pressure,Barometric Temperature,Unit Quaternion W,Unit Quaternion X,Unit Quaternion Y,Unit Quaternion Z,Roll Body Rate,Velocity,Velo X,Velo Y,Velo Z,Barometric Altitude,GPS Altitude (ft),GPS Speed (KmH),GPS UTC Time,GPS Longitude (deg),GPS Latitude (deg),GPS North/South,GPS East/West,GPS GLL Status,GPS RMC Status,Canard Feedback
1.0,4.0,3.95,-0.0371,0.1432,12.0387,0.0027,-0.0056,-0.0215,0.0109,-0.0024,-0.0409,101179.3578,29.9212,0.3827,0.0,0.0,0.9239,-0.0068,27.2123,18.9663,-18.9663,4.5901,39.7987,39.7987,97.9643,120003.950,-113.1381,33.8214,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.0,0.0548,-0.2605,9.8393,-0.009,0.0088,-0.0275,-0.0079,-0.007,-0.006,101176.5954,29.9197,0.3827,0.0,0.0,0.9239,0.0139,27.2171,18.9663,-18.9663,4.6183,40.5539,40.5539,97.9815,120004.000,-113.1381,33.8214,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.05,-0.0794,-0.2417,9.8013,-0.021,-0.007,0.0155,0.0308,-0.0134,0.0237,101173.8163,29.9181,0.3827,0.0,0.0,0.9239,-0.0038,27.2219,18.9663,-18.9663,4.6464,41.3138,41.3138,97.9987,120004.050,-113.1381,33.8214,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.1,-0.0436,0.0955,9.7916,0.0054,0.0045,0.0142,-0.0121,-0.0363,0.0116,101171.0205,29.9166,0.3827,0.0,0.0,0.9239,-0.001,27.2266,18.9663,-18.9663,4.6742,42.0783,42.0783,98.0159,120004.100,-113.1381,33.8214,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.15,-0.0458,0.0073,9.7895,-0.0243,0.0319,0.0362,0.021,0.0055,0.0208,101168.208,29.9151,0.3827,0.0,0.0,0.9239,0.0014,27.2314,18.9663,-18.9663,4.7018,42.8474,42.8474,98.033,120004.150,-113.1381,33.8214,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.2,-0.1435,0.0301,9.8227,0.0085,-0.0034,-0.0137,0.0355,0.0411,0.0124,101165.3792,29.9136,0.3827,0.0,0.0,0.9239,0.0222,27.2361,18.9663,-18.9663,4.7293,43.6209,43.6209,98.0501,120004.200,-113.1381,33.8214,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.25,0.0584,-0.1592,9.9338,0.0525,0.0236,0.0044,-0.017,0.0092,0.0482,101162.534,29.912,0.3827,0.0,0.0,0.9239,0.0001,27.2409,18.9663,-18.9663,4.7565,44.399,44.399,98.0672,120004.250,-113.138,33.8214,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.3,-0.0563,-0.0028,10.0133,0.027,0.0112,-0.0258,-0.0039,0.0137,-0.0118,101159.6725,29.9105,0.3827,0.0,0.0,0.9239,0.0109,27.2456,18.9663,-18.9663,4.7836,45.1815,45.1815,98.0842,120004.300,-113.138,33.8214,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.35,0.0015,0.2404,9.8063,0.0144,-0.0293,-0.0067,0.0078,-0.0083,0.008,101156.7949,29.9089,0.3827,0.0,0.0,0.9239,-0.006,27.2504,18.9663,-18.9663,4.8105,45.9684,45.9684,98.1013,120004.350,-113.138,33.8214,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.4,0.0577,0.0989,9.9289,-0.0017,-0.022,-0.0104,-0.0171,-0.0049,-0.0088,101153.9013,29.9074,0.3827,0.0,0.0,0.9239,-0.0026,27.2551,18.9663,-18.9663,4.8372,46.7597,46.7597,98.1183,120004.400,-113.138,33.8214,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.45,0.0536,0.0204,9.7014,-0.0388,-0.0167,0.0093,0.0054,0.0197,0.0191,101150.9918,29.9058,0.3827,0.0,0.0,0.9239,0.0001,27.2598,18.9663,-18.9663,4.8638,47.5554,47.5554,98.1353,120004.450,-113.138,33.8214,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.5,0.0798,-0.0527,9.9215,-0.0264,-0.0171,0.0203,-0.0045,0.0402,-0.0012,101148.0666,29.9042,0.3827,0.0,0.0,0.9239,-0.0077,27.2645,18.9663,-18.9663,4.8901,48.3554,48.3554,98.1523,120004.500,-113.138,33.8213,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.55,-0.0118,-0.0473,9.6924,0.0257,-0.0018,0.0198,-0.0049,0.0298,0.0344,101145.1256,29.9026,0.3827,0.0,0.0,0.9239,-0.002,27.2692,18.9663,-18.9663,4.9163,49.1598,49.1598,98.1693,120004.550,-113.138,33.8213,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.6,-0.0508,-0.2555,9.9702,-0.0158,0.0123,-0.0169,0.001,0.0161,-0.0106,101142.169,29.901,0.3827,0.0,0.0,0.9239,0.0089,27.2739,18.9663,-18.9663,4.9424,49.9684,49.9684,98.1862,120004.600,-113.138,33.8213,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.65,-0.0096,0.0309,10.1382,-0.014,0.0251,0.02,0.0014,0.0007,0.0281,101139.1969,29.8994,0.3827,0.0,0.0,0.9239,-0.008,27.2786,18.9663,-18.9663,4.9682,50.7813,50.7813,98.2031,120004.650,-113.138,33.8213,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.7,-0.2025,0.1015,9.7883,-0.0033,0.0062,-0.0009,0.0033,0.0042,0.0119,101136.2094,29.8978,0.3827,0.0,0.0,0.9239,0.0,27.2833,18.9663,-18.9663,4.9939,51.5984,51.5984,98.22,120004.700,-113.138,33.8213,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.75,-0.1737,-0.1891,9.4778,-0.0212,-0.0089,-0.0065,-0.012,-0.0151,-0.0006,101133.2067,29.8961,0.3827,0.0,0.0,0.9239,0.0071,27.288,18.9663,-18.9663,5.0195,52.4197,52.4197,98.2369,120004.750,-113.1379,33.8213,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.8,-0.1587,-0.0794,9.7244,-0.0245,-0.0416,-0.0142,-0.0111,-0.029,0.0108,101130.1887,29.8945,0.3827,0.0,0.0,0.9239,-0.0082,27.2927,18.9663,-18.9663,5.0449,53.2452,53.2452,98.2537,120004.800,-113.1379,33.8213,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.85,-0.1197,-0.1389,9.9914,-0.001,0.0014,-0.0112,-0.0024,-0.0225,0.0052,101127.1556,29.8929,0.3827,0.0,0.0,0.9239,0.011,27.2974,18.9663,-18.9663,5.0701,54.0749,54.0749,98.2706,120004.850,-113.1379,33.8213,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.9,0.048,-0.1158,9.8896,-0.0178,0.0005,0.0348,-0.0009,0.001,0.0071,101124.1076,29.8912,0.3827,0.0,0.0,0.9239,0.0007,27.302,18.9663,-18.9663,5.0952,54.9086,54.9086,98.2874,120004.900,-113.1379,33.8213,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,4.95,-0.1087,0.0064,9.844,-0.0148,0.0037,0.0061,-0.0088,-0.0058,-0.0041,101121.0446,29.8896,0.3827,0.0,0.0,0.9239,-0.0017,27.3067,18.9663,-18.9663,5.1201,55.7465,55.7465,98.3041,120004.950,-113.1379,33.8213,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.0,-0.0454,-0.2501,9.958,-0.0156,0.0421,0.0035,0.0065,-0.0294,-0.014,101117.9668,29.8879,0.3827,0.0,0.0,0.9239,-0.0201,27.3114,18.9663,-18.9663,5.1448,56.5884,56.5884,98.3209,120005.000,-113.1379,33.8213,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.05,0.1559,0.0737,9.8793,0.0104,0.0248,-0.0052,-0.0363,-0.0007,-0.0067,101114.8743,29.8862,0.3827,0.0,0.0,0.9239,-0.0037,27.316,18.9663,-18.9663,5.1695,57.4344,57.4344,98.3376,120005.050,-113.1379,33.8212,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.1,-0.0428,0.0905,9.9893,-0.0046,0.0157,0.0489,-0.0146,-0.0064,-0.0337,101111.7671,29.8845,0.3827,0.0,0.0,0.9239,0.0037,27.3207,18.9663,-18.9663,5.1939,58.2845,58.2845,98.3543,120005.100,-113.1379,33.8212,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.15,0.0885,-0.0301,9.9446,-0.0036,-0.0192,0.0261,-0.0056,-0.0235,0.0168,101108.6454,29.8828,0.3827,0.0,0.0,0.9239,0.0175,27.3253,18.9663,-18.9663,5.2182,59.1385,59.1385,98.371,120005.150,-113.1379,33.8212,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.2,-0.112,-0.2977,10.0349,0.0119,-0.0103,-0.0144,-0.0171,-0.0074,-0.0247,101105.5092,29.8811,0.3827,0.0,0.0,0.9239,0.0057,27.3299,18.9663,-18.9663,5.2424,59.9965,59.9965,98.3877,120005.200,-113.1378,33.8212,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.25,-0.0247,-0.1196,9.8605,-0.0028,-0.0019,-0.0055,0.0326,-0.0064,-0.0044,101102.3586,29.8794,0.3827,0.0,0.0,0.9239,0.0113,27.3345,18.9663,-18.9663,5.2665,60.8584,60.8584,98.4043,120005.250,-113.1378,33.8212,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.3,-0.114,0.1479,9.9424,-0.0056,-0.0155,-0.0043,0.0004,-0.0123,0.013,101099.1937,29.8777,0.3827,0.0,0.0,0.9239,-0.0121,27.3391,18.9663,-18.9663,5.2904,61.7243,61.7243,98.4209,120005.300,-113.1378,33.8212,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.35,-0.0407,-0.3334,9.7606,0.0094,0.01,0.0029,0.0035,0.0185,0.0168,101096.0147,29.876,0.3827,0.0,0.0,0.9239,-0.0013,27.3438,18.9663,-18.9663,5.3141,62.5941,62.5941,98.4375,120005.350,-113.1378,33.8212,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.4,0.1008,-0.0417,9.7164,0.0134,0.0071,-0.014,-0.0097,-0.0381,-0.0355,101092.8215,29.8743,0.3827,0.0,0.0,0.9239,0.0122,27.3484,18.9663,-18.9663,5.3377,63.4678,63.4678,98.4541,120005.400,-113.1378,33.8212,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.45,-0.2073,-0.1416,10.0627,-0.0029,-0.0218,0.0088,-0.0003,-0.0397,-0.0018,101089.6143,29.8725,0.3827,0.0,0.0,0.9239,-0.0089,27.3529,18.9663,-18.9663,5.3612,64.3453,64.3453,98.4706,120005.450,-113.1378,33.8212,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.5,0.0521,0.0965,9.8391,0.0016,0.0239,0.029,-0.0243,0.0001,0.0092,101086.3931,29.8708,0.3827,0.0,0.0,0.9239,0.0097,27.3575,18.9663,-18.9663,5.3846,65.2267,65.2267,98.4871,120005.500,-113.1378,33.8212,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.55,0.0285,-0.081,9.9274,-0.0156,0.002,-0.0263,-0.0034,0.0019,0.001,101083.1581,29.869,0.3827,0.0,0.0,0.9239,0.0073,27.3621,18.9663,-18.9663,5.4078,66.1119,66.1119,98.5036,120005.550,-113.1378,33.8212,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.6,-0.0713,0.0485,9.8252,-0.0172,-0.0346,-0.0226,-0.0187,0.0081,0.0269,101079.9092,29.8673,0.3827,0.0,0.0,0.9239,0.0027,27.3667,18.9663,-18.9663,5.4309,67.0009,67.0009,98.5201,120005.600,-113.1378,33.8212,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.65,-0.1735,0.0679,9.7187,0.0154,-0.001,-0.0097,-0.0055,-0.0108,-0.0164,101076.6466,29.8655,0.3827,0.0,0.0,0.9239,-0.0033,27.3713,18.9663,-18.9663,5.4538,67.8937,67.8937,98.5365,120005.650,-113.1378,33.8211,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.7,0.0087,0.2203,9.8083,0.0089,0.0056,-0.0087,-0.0512,-0.0184,-0.041,101073.3704,29.8637,0.3827,0.0,0.0,0.9239,-0.0099,27.3758,18.9663,-18.9663,5.4767,68.7903,68.7903,98.5529,120005.700,-113.1377,33.8211,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.75,-0.0635,-0.0244,10.022,0.0091,0.0195,0.04,-0.0226,-0.0001,0.0162,101070.0807,29.8619,0.3827,0.0,0.0,0.9239,0.0178,27.3804,18.9663,-18.9663,5.4994,69.6905,69.6905,98.5693,120005.750,-113.1377,33.8211,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.8,0.0279,0.0451,9.8899,0.0056,-0.0067,0.02,0.0293,-0.0088,-0.0107,101066.7774,29.8601,0.3827,0.0,0.0,0.9239,0.0063,27.3849,18.9663,-18.9663,5.5219,70.5945,70.5945,98.5857,120005.800,-113.1377,33.8211,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.85,0.0026,-0.1782,9.5499,0.0009,0.0166,0.0189,0.0166,0.031,-0.0352,101063.4608,29.8583,0.3827,0.0,0.0,0.9239,0.0034,27.3894,18.9663,-18.9663,5.5444,71.5022,71.5022,98.602,120005.850,-113.1377,33.8211,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.9,0.1922,0.1428,9.7744,0.0139,0.0037,-0.0053,0.0264,-0.0065,-0.0032,101060.1308,29.8565,0.3827,0.0,0.0,0.9239,-0.0041,27.394,18.9663,-18.9663,5.5667,72.4135,72.4135,98.6183,120005.900,-113.1377,33.8211,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,5.95,-0.0287,-0.0913,10.074,0.0187,-0.0263,-0.0057,0.0278,-0.0011,0.0246,101056.7876,29.8547,0.3827,0.0,0.0,0.9239,0.0004,27.3985,18.9663,-18.9663,5.5889,73.3285,73.3285,98.6346,120005.950,-113.1377,33.8211,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.0,-0.1228,-0.0673,9.7746,0.0182,-0.0283,-0.029,0.0135,0.0495,-0.0253,101053.4311,29.8529,0.3827,0.0,0.0,0.9239,0.0016,27.403,18.9663,-18.9663,5.611,74.2472,74.2472,98.6508,120006.000,-113.1377,33.8211,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.05,0.0215,-0.0027,9.5366,-0.002,0.0225,0.0156,-0.0091,-0.0039,0.0467,101050.0616,29.8511,0.3827,0.0,0.0,0.9239,0.004,27.4075,18.9663,-18.9663,5.633,75.1694,75.1694,98.667,120006.050,-113.1377,33.8211,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.1,0.0264,-0.1875,10.0906,0.0277,0.0239,0.0098,-0.0207,0.0111,-0.0168,101046.679,29.8492,0.3827,0.0,0.0,0.9239,0.0073,27.412,18.9663,-18.9663,5.6548,76.0953,76.0953,98.6832,120006.100,-113.1377,33.8211,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.15,0.1631,0.0275,9.909,0.0046,0.0065,0.0257,0.0229,0.0129,0.0017,101043.2835,29.8474,0.3827,0.0,0.0,0.9239,-0.0078,27.4165,18.9663,-18.9663,5.6765,77.0247,77.0247,98.6994,120006.150,-113.1377,33.8211,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.2,0.1002,0.1161,9.7961,0.0126,0.0299,-0.0042,0.0013,0.0146,-0.0244,101039.8751,29.8456,0.3827,0.0,0.0,0.9239,-0.0147,27.421,18.9663,-18.9663,5.6982,77.9576,77.9576,98.7155,120006.200,-113.1376,33.8211,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.25,0.0428,0.0352,9.7509,0.0056,0.0211,-0.0028,0.0499,0.0058,0.0008,101036.4538,29.8437,0.3827,0.0,0.0,0.9239,0.0008,27.4255,18.9663,-18.9663,5.7196,78.8941,78.8941,98.7316,120006.250,-113.1376,33.821,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.3,0.1756,-0.1907,9.969,0.0049,0.0137,0.0034,-0.0073,0.0039,-0.0027,101033.0198,29.8418,0.3827,0.0,0.0,0.9239,-0.0175,27.4299,18.9663,-18.9663,5.741,79.8342,79.8342,98.7477,120006.300,-113.1376,33.821,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.35,-0.1427,-0.0149,9.7254,-0.0147,-0.0182,0.0178,0.0395,0.002,-0.0298,101029.5731,29.84,0.3827,0.0,0.0,0.9239,-0.0032,27.4344,18.9663,-18.9663,5.7623,80.7777,80.7777,98.7638,120006.350,-113.1376,33.821,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.4,-0.0768,0.089,9.9789,0.014,0.0346,-0.0294,-0.0031,-0.0115,0.0565,101026.1138,29.8381,0.3827,0.0,0.0,0.9239,-0.0051,27.4388,18.9663,-18.9663,5.7835,81.7247,81.7247,98.7798,120006.400,-113.1376,33.821,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.45,-0.1112,-0.2254,9.888,0.0569,0.0107,0.0147,0.0267,0.0065,-0.0099,101022.642,29.8362,0.3827,0.0,0.0,0.9239,0.0049,27.4433,18.9663,-18.9663,5.8045,82.6751,82.6751,98.7958,120006.450,-113.1376,33.821,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.5,-0.0468,-0.129,9.8434,-0.0075,-0.0077,-0.0004,0.0339,0.0406,-0.0099,101019.1577,29.8343,0.3827,0.0,0.0,0.9239,0.0198,27.4477,18.9663,-18.9663,5.8254,83.629,83.629,98.8118,120006.500,-113.1376,33.821,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.55,-0.1652,0.1052,9.8285,0.0014,-0.0134,-0.0212,-0.0205,0.0242,0.0194,101015.6609,29.8324,0.3827,0.0,0.0,0.9239,-0.0194,27.4521,18.9663,-18.9663,5.8463,84.5864,84.5864,98.8277,120006.550,-113.1376,33.821,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.6,0.0762,0.0324,9.7804,-0.0089,0.0051,-0.0417,-0.0097,0.0061,0.0363,101012.1518,29.8305,0.3827,0.0,0.0,0.9239,0.0227,27.4566,18.9663,-18.9663,5.867,85.5471,85.5471,98.8436,120006.600,-113.1376,33.821,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.65,-0.0267,0.0494,9.9635,-0.0098,-0.0334,-0.0027,-0.0207,0.0171,0.0225,101008.6305,29.8286,0.3827,0.0,0.0,0.9239,-0.0023,27.461,18.9663,-18.9663,5.8876,86.5112,86.5112,98.8595,120006.650,-113.1376,33.821,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.7,-0.1765,0.2231,9.6768,0.0309,0.014,0.029,-0.0246,-0.0174,-0.024,101005.0969,29.8267,0.3827,0.0,0.0,0.9239,0.0035,27.4654,18.9663,-18.9663,5.9081,87.4787,87.4787,98.8753,120006.700,-113.1375,33.821,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.75,-0.1219,0.0562,9.5634,-0.0135,-0.0191,0.0335,0.0133,-0.0052,0.0043,101001.5512,29.8248,0.3827,0.0,0.0,0.9239,-0.0141,27.4698,18.9663,-18.9663,5.9285,88.4496,88.4496,98.8912,120006.750,-113.1375,33.821,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.8,0.0376,0.0789,9.8988,-0.0095,0.0074,0.0071,-0.0039,0.019,-0.0376,100997.9933,29.8228,0.3827,0.0,0.0,0.9239,0.01,27.4742,18.9663,-18.9663,5.9488,89.4238,89.4238,98.9069,120006.800,-113.1375,33.821,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.85,0.1006,0.3253,9.9013,-0.0317,-0.0104,0.0392,0.001,0.0297,0.018,100994.4235,29.8209,0.3827,0.0,0.0,0.9239,0.0004,27.4785,18.9663,-18.9663,5.969,90.4013,90.4013,98.9227,120006.850,-113.1375,33.8209,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.9,0.2396,-0.0257,9.8787,-0.0152,-0.0053,-0.0009,0.0111,-0.0154,-0.0327,100990.8417,29.819,0.3827,0.0,0.0,0.9239,-0.0006,27.4829,18.9663,-18.9663,5.989,91.3821,91.3821,98.9384,120006.900,-113.1375,33.8209,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,6.95,0.3497,-0.0957,9.8678,-0.0342,-0.0151,0.0191,-0.0371,-0.0097,-0.0161,100987.248,29.817,0.3827,0.0,0.0,0.9239,-0.0194,27.4873,18.9663,-18.9663,6.009,92.3662,92.3662,98.9541,120006.950,-113.1375,33.8209,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.0,0.0497,0.0513,9.7586,0.0126,-0.0032,-0.009,0.0257,0.0436,-0.0001,100983.6425,29.815,0.3827,0.0,0.0,0.9239,0.0007,27.4916,18.9663,-18.9663,6.0289,93.3535,93.3535,98.9698,120007.000,-113.1375,33.8209,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.05,-0.1187,0.0527,9.9248,0.056,0.0378,-0.0103,-0.007,0.0019,0.0089,100980.0252,29.8131,0.3827,0.0,0.0,0.9239,0.0085,27.496,18.9663,-18.9663,6.0487,94.3442,94.3442,98.9854,120007.050,-113.1375,33.8209,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.1,-0.2558,-0.0632,9.7998,-0.0073,0.0277,-0.0136,0.0106,0.0365,-0.0052,100976.3962,29.8111,0.3827,0.0,0.0,0.9239,-0.0024,27.5003,18.9663,-18.9663,6.0683,95.338,95.338,99.001,120007.100,-113.1375,33.8209,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.15,0.0321,-0.1239,9.7336,-0.0333,0.0071,-0.0412,0.0124,0.0041,0.0304,100972.7555,29.8091,0.3827,0.0,0.0,0.9239,0.0117,27.5046,18.9663,-18.9663,6.0879,96.3351,96.3351,99.0166,120007.150,-113.1374,33.8209,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.2,-0.0976,0.2772,9.7599,0.018,-0.0005,0.0257,0.0274,0.0049,0.0145,100969.1032,29.8072,0.3827,0.0,0.0,0.9239,0.0113,27.5089,18.9663,-18.9663,6.1074,97.3354,97.3354,99.0322,120007.200,-113.1374,33.8209,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.25,-0.0498,0.0392,10.1097,-0.0145,0.0169,-0.0128,-0.0021,-0.0061,0.0129,100965.4395,29.8052,0.3827,0.0,0.0,0.9239,-0.0064,27.5132,18.9663,-18.9663,6.1268,98.3388,98.3388,99.0477,120007.250,-113.1374,33.8209,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.3,-0.0735,-0.0879,9.5464,0.026,0.0226,-0.016,-0.0425,0.0189,-0.0246,100961.7642,29.8032,0.3827,0.0,0.0,0.9239,0.016,27.5175,18.9663,-18.9663,6.1461,99.3455,99.3455,99.0632,120007.300,-113.1374,33.8209,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.35,-0.0169,0.1099,9.8816,-0.0056,-0.0166,-0.0236,0.0011,0.0272,0.034,100958.0775,29.8012,0.3827,0.0,0.0,0.9239,0.0005,27.5218,18.9663,-18.9663,6.1653,100.3553,100.3553,99.0786,120007.350,-113.1374,33.8209,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.4,0.1279,-0.0131,9.5548,-0.0126,-0.0015,-0.0041,0.004,-0.0207,-0.0161,100954.3795,29.7992,0.3827,0.0,0.0,0.9239,0.0005,27.5261,18.9663,-18.9663,6.1843,101.3682,101.3682,99.094,120007.400,-113.1374,33.8208,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.45,0.0188,-0.0303,9.7904,-0.0036,-0.0364,0.0353,-0.0207,-0.007,0.0348,100950.6702,29.7972,0.3827,0.0,0.0,0.9239,0.001,27.5304,18.9663,-18.9663,6.2033,102.3842,102.3842,99.1094,120007.450,-113.1374,33.8208,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.5,-0.019,0.0675,9.7416,0.0152,0.0225,0.0419,0.0029,0.0183,0.0404,100946.9497,29.7951,0.3827,0.0,0.0,0.9239,0.0007,27.5347,18.9663,-18.9663,6.2222,103.4034,103.4034,99.1248,120007.500,-113.1374,33.8208,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.55,-0.1243,-0.155,9.4939,-0.0045,0.0413,-0.0332,-0.0072,-0.0026,0.0103,100943.2179,29.7931,0.3827,0.0,0.0,0.9239,-0.0263,27.5389,18.9663,-18.9663,6.241,104.4257,104.4257,99.1401,120007.550,-113.1374,33.8208,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.6,-0.201,0.0423,9.865,-0.0099,0.0016,-0.0071,-0.0269,-0.0099,0.0206,100939.4751,29.7911,0.3827,0.0,0.0,0.9239,-0.0019,27.5432,18.9663,-18.9663,6.2598,105.451,105.451,99.1554,120007.600,-113.1374,33.8208,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.65,-0.0584,0.2296,9.7496,-0.004,-0.0425,-0.0207,0.0134,0.0202,-0.0617,100935.7212,29.789,0.3827,0.0,0.0,0.9239,-0.0136,27.5474,18.9663,-18.9663,6.2784,106.4794,106.4794,99.1706,120007.650,-113.1373,33.8208,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.7,-0.0065,0.0559,9.4918,-0.0254,0.0122,0.0198,-0.0113,0.0221,-0.0039,100931.9562,29.787,0.3827,0.0,0.0,0.9239,0.0163,27.5516,18.9663,-18.9663,6.2969,107.5108,107.5108,99.1859,120007.700,-113.1373,33.8208,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.75,0.2122,-0.0451,9.9326,0.0079,-0.0181,0.0057,-0.0081,-0.009,0.022,100928.1804,29.785,0.3827,0.0,0.0,0.9239,0.0159,27.5558,18.9663,-18.9663,6.3153,108.5453,108.5453,99.2011,120007.750,-113.1373,33.8208,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.8,0.0156,-0.0609,10.0219,-0.0357,-0.0133,-0.0127,-0.0093,0.0042,0.0185,100924.3936,29.7829,0.3827,0.0,0.0,0.9239,0.0085,27.5601,18.9663,-18.9663,6.3337,109.5828,109.5828,99.2162,120007.800,-113.1373,33.8208,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.85,0.1179,-0.0492,10.0302,-0.0089,0.0125,0.0015,0.0247,-0.0242,-0.0244,100920.596,29.7808,0.3827,0.0,0.0,0.9239,-0.0024,27.5643,18.9663,-18.9663,6.3519,110.6233,110.6233,99.2313,120007.850,-113.1373,33.8208,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.9,-0.0599,-0.0305,9.8605,0.0152,0.0051,-0.0095,-0.0008,-0.0179,-0.0059,100916.7876,29.7788,0.3827,0.0,0.0,0.9239,-0.0101,27.5685,18.9663,-18.9663,6.3701,111.6668,111.6668,99.2464,120007.900,-113.1373,33.8208,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,7.95,-0.1422,-0.0453,9.8136,0.0061,-0.0098,0.0323,0.0016,0.0025,-0.0507,100912.9684,29.7767,0.3827,0.0,0.0,0.9239,-0.0066,27.5726,18.9663,-18.9663,6.3882,112.7132,112.7132,99.2615,120007.950,-113.1373,33.8208,b'N',b'W',b'\x00',b'A',0.0
